SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6848	http://purl.obolibrary.org/obo/DOID_4893	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3343	http://purl.obolibrary.org/obo/DOID_11132	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66950	http://purl.obolibrary.org/obo/DOID_299	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3959	http://purl.obolibrary.org/obo/DOID_77	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3470	http://purl.obolibrary.org/obo/DOID_2723	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118299	http://purl.obolibrary.org/obo/DOID_10310	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5158	http://purl.obolibrary.org/obo/DOID_1909	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2866	http://purl.obolibrary.org/obo/DOID_680	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116380	http://purl.obolibrary.org/obo/DOID_417	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3269	http://purl.obolibrary.org/obo/DOID_2001	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27332	http://purl.obolibrary.org/obo/DOID_1602	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26744	http://purl.obolibrary.org/obo/DOID_633	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3557	http://purl.obolibrary.org/obo/DOID_1245	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4073	http://purl.obolibrary.org/obo/DOID_2133	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3477	http://purl.obolibrary.org/obo/DOID_11102	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87072	http://purl.obolibrary.org/obo/DOID_6050	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5198	http://purl.obolibrary.org/obo/DOID_5997	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36218	http://purl.obolibrary.org/obo/DOID_12449	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35329	http://purl.obolibrary.org/obo/DOID_8778	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40312	http://purl.obolibrary.org/obo/DOID_0060109	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6643	http://purl.obolibrary.org/obo/DOID_956	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3547	http://purl.obolibrary.org/obo/DOID_201	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123433	http://purl.obolibrary.org/obo/DOID_9252	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84734	http://purl.obolibrary.org/obo/DOID_2747	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6020	http://purl.obolibrary.org/obo/DOID_2596	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3468	http://purl.obolibrary.org/obo/DOID_0060060	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34771	http://purl.obolibrary.org/obo/DOID_9065	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27922	http://purl.obolibrary.org/obo/DOID_684	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5401	http://purl.obolibrary.org/obo/DOID_0050902	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9080	http://purl.obolibrary.org/obo/DOID_3275	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4227	http://purl.obolibrary.org/obo/DOID_8923	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9300	http://purl.obolibrary.org/obo/DOID_1240	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27407	http://purl.obolibrary.org/obo/DOID_10021	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5061	http://purl.obolibrary.org/obo/DOID_730	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133727	http://purl.obolibrary.org/obo/DOID_0050737	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26769	http://purl.obolibrary.org/obo/DOID_13934	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27340	http://purl.obolibrary.org/obo/DOID_4029	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4855	http://purl.obolibrary.org/obo/DOID_2596	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84489	http://purl.obolibrary.org/obo/DOID_535	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98978	http://purl.obolibrary.org/obo/DOID_0060340	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3997	http://purl.obolibrary.org/obo/DOID_0050902	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34500	http://purl.obolibrary.org/obo/DOID_974	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5301	http://purl.obolibrary.org/obo/DOID_3565	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84987	http://purl.obolibrary.org/obo/DOID_0080015	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75463	http://purl.obolibrary.org/obo/DOID_0080014	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34585	http://purl.obolibrary.org/obo/DOID_397	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5515	http://purl.obolibrary.org/obo/DOID_0060058	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6940	http://purl.obolibrary.org/obo/DOID_10354	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40446	http://purl.obolibrary.org/obo/DOID_1100	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4448	http://purl.obolibrary.org/obo/DOID_4876	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3129	http://purl.obolibrary.org/obo/DOID_6098	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96835	http://purl.obolibrary.org/obo/DOID_5437	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9013	http://purl.obolibrary.org/obo/DOID_3307	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2938	http://purl.obolibrary.org/obo/DOID_0050828	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84986	http://purl.obolibrary.org/obo/DOID_0050736	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150251	http://purl.obolibrary.org/obo/DOID_1686	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126327	http://purl.obolibrary.org/obo/DOID_0050439	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26715	http://purl.obolibrary.org/obo/DOID_37	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32132	http://purl.obolibrary.org/obo/DOID_1383	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5479	http://purl.obolibrary.org/obo/DOID_5612	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5319	http://purl.obolibrary.org/obo/DOID_6085	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84565	http://purl.obolibrary.org/obo/DOID_0050338	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84598	http://purl.obolibrary.org/obo/DOID_857	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40255	http://purl.obolibrary.org/obo/DOID_134	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129068	http://purl.obolibrary.org/obo/DOID_0050542	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26838	http://purl.obolibrary.org/obo/DOID_0080005	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40381	http://purl.obolibrary.org/obo/DOID_1271	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34400	http://purl.obolibrary.org/obo/DOID_1557	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65192	http://purl.obolibrary.org/obo/DOID_299	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40167	http://purl.obolibrary.org/obo/DOID_5127	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126875	http://purl.obolibrary.org/obo/DOID_2747	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27195	http://purl.obolibrary.org/obo/DOID_9098	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7944	http://purl.obolibrary.org/obo/DOID_6193	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117307	http://purl.obolibrary.org/obo/DOID_0050702	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8269	http://purl.obolibrary.org/obo/DOID_5074	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41618	http://purl.obolibrary.org/obo/DOID_4928	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9184	http://purl.obolibrary.org/obo/DOID_6903	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39810	http://purl.obolibrary.org/obo/DOID_6257	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7751	http://purl.obolibrary.org/obo/DOID_3165	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126746	http://purl.obolibrary.org/obo/DOID_2978	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40159	http://purl.obolibrary.org/obo/DOID_1005	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85037	http://purl.obolibrary.org/obo/DOID_850	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3654	http://purl.obolibrary.org/obo/DOID_869	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6497	http://purl.obolibrary.org/obo/DOID_1907	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3862	http://purl.obolibrary.org/obo/DOID_1612	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6885	http://purl.obolibrary.org/obo/DOID_3275	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5309	http://purl.obolibrary.org/obo/DOID_1364	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3071	http://purl.obolibrary.org/obo/DOID_0060005	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4833	http://purl.obolibrary.org/obo/DOID_403	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5481	http://purl.obolibrary.org/obo/DOID_76	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116815	http://purl.obolibrary.org/obo/DOID_9700	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35492	http://purl.obolibrary.org/obo/DOID_0060048	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35614	http://purl.obolibrary.org/obo/DOID_0060048	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53686	http://purl.obolibrary.org/obo/DOID_3540	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5750	http://purl.obolibrary.org/obo/DOID_916	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26845	http://purl.obolibrary.org/obo/DOID_0050890	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40034	http://purl.obolibrary.org/obo/DOID_6067	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75121	http://purl.obolibrary.org/obo/DOID_0090020	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126329	http://purl.obolibrary.org/obo/DOID_0050439	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6727	http://purl.obolibrary.org/obo/DOID_0050736	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7361	http://purl.obolibrary.org/obo/DOID_1909	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84919	http://purl.obolibrary.org/obo/DOID_557	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75100	http://purl.obolibrary.org/obo/DOID_225	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34833	http://purl.obolibrary.org/obo/DOID_83	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60641	http://purl.obolibrary.org/obo/DOID_1520	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6977	http://purl.obolibrary.org/obo/DOID_0060082	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35114	http://purl.obolibrary.org/obo/DOID_866	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94407	http://purl.obolibrary.org/obo/DOID_381	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150646	http://purl.obolibrary.org/obo/DOID_0050539	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5323	http://purl.obolibrary.org/obo/DOID_956	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4877	http://purl.obolibrary.org/obo/DOID_1896	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35030	http://purl.obolibrary.org/obo/DOID_883	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50515	http://purl.obolibrary.org/obo/DOID_4677	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78246	http://purl.obolibrary.org/obo/DOID_1787	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84479	http://purl.obolibrary.org/obo/DOID_1247	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6615	http://purl.obolibrary.org/obo/DOID_4050	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6996	http://purl.obolibrary.org/obo/DOID_289	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4769	http://purl.obolibrary.org/obo/DOID_53	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94334	http://purl.obolibrary.org/obo/DOID_10937	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5576	http://purl.obolibrary.org/obo/DOID_5274	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142805	http://purl.obolibrary.org/obo/DOID_0060440	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40142	http://purl.obolibrary.org/obo/DOID_5727	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3871	http://purl.obolibrary.org/obo/DOID_0060119	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34360	http://purl.obolibrary.org/obo/DOID_1701	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40299	http://purl.obolibrary.org/obo/DOID_657	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34353	http://purl.obolibrary.org/obo/DOID_11204	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6093	http://purl.obolibrary.org/obo/DOID_0060071	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34525	http://purl.obolibrary.org/obo/DOID_1307	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8190	http://purl.obolibrary.org/obo/DOID_7585	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34980	http://purl.obolibrary.org/obo/DOID_341	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92562	http://purl.obolibrary.org/obo/DOID_93	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61253	http://purl.obolibrary.org/obo/DOID_10579	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6552	http://purl.obolibrary.org/obo/DOID_5557	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128402	http://purl.obolibrary.org/obo/DOID_8566	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4820	http://purl.obolibrary.org/obo/DOID_934	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6454	http://purl.obolibrary.org/obo/DOID_3275	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128064	http://purl.obolibrary.org/obo/DOID_289	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124852	http://purl.obolibrary.org/obo/DOID_225	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9142	http://purl.obolibrary.org/obo/DOID_5604	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27591	http://purl.obolibrary.org/obo/DOID_3418	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4452	http://purl.obolibrary.org/obo/DOID_4556	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5155	http://purl.obolibrary.org/obo/DOID_769	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27135	http://purl.obolibrary.org/obo/DOID_1602	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4333	http://purl.obolibrary.org/obo/DOID_3565	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84678	http://purl.obolibrary.org/obo/DOID_540	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34844	http://purl.obolibrary.org/obo/DOID_1184	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35441	http://purl.obolibrary.org/obo/DOID_11335	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36077	http://purl.obolibrary.org/obo/DOID_4928	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5241	http://purl.obolibrary.org/obo/DOID_154	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88411	http://purl.obolibrary.org/obo/DOID_2030	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75018	http://purl.obolibrary.org/obo/DOID_0050736	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123200	http://purl.obolibrary.org/obo/DOID_0050737	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129070	http://purl.obolibrary.org/obo/DOID_9252	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148369	http://purl.obolibrary.org/obo/DOID_0050557	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3727	http://purl.obolibrary.org/obo/DOID_1749	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9311	http://purl.obolibrary.org/obo/DOID_120	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128360	http://purl.obolibrary.org/obo/DOID_530	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125696	http://purl.obolibrary.org/obo/DOID_13359	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61249	http://purl.obolibrary.org/obo/DOID_1247	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50655	http://purl.obolibrary.org/obo/DOID_61	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84533	http://purl.obolibrary.org/obo/DOID_2444	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26915	http://purl.obolibrary.org/obo/DOID_417	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6767	http://purl.obolibrary.org/obo/DOID_5032	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27925	http://purl.obolibrary.org/obo/DOID_3905	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50466	http://purl.obolibrary.org/obo/DOID_10273	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40220	http://purl.obolibrary.org/obo/DOID_4521	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122662	http://purl.obolibrary.org/obo/DOID_2747	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27021	http://purl.obolibrary.org/obo/DOID_0060182	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61255	http://purl.obolibrary.org/obo/DOID_653	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3154	http://purl.obolibrary.org/obo/DOID_2978	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3080	http://purl.obolibrary.org/obo/DOID_114	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3098	http://purl.obolibrary.org/obo/DOID_934	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9100	http://purl.obolibrary.org/obo/DOID_8719	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7383	http://purl.obolibrary.org/obo/DOID_4006	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4076	http://purl.obolibrary.org/obo/DOID_2113	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3505	http://purl.obolibrary.org/obo/DOID_2723	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4176	http://purl.obolibrary.org/obo/DOID_4933	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34806	http://purl.obolibrary.org/obo/DOID_0060159	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40242	http://purl.obolibrary.org/obo/DOID_119	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79702	http://purl.obolibrary.org/obo/DOID_4123	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61246	http://purl.obolibrary.org/obo/DOID_0060704	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27507	http://purl.obolibrary.org/obo/DOID_255	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26977	http://purl.obolibrary.org/obo/DOID_4029	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40180	http://purl.obolibrary.org/obo/DOID_9460	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75486	http://purl.obolibrary.org/obo/DOID_896	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5714	http://purl.obolibrary.org/obo/DOID_1793	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122814	http://purl.obolibrary.org/obo/DOID_0050702	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6834	http://purl.obolibrary.org/obo/DOID_657	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94362	http://purl.obolibrary.org/obo/DOID_150	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26802	http://purl.obolibrary.org/obo/DOID_649	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98674	http://purl.obolibrary.org/obo/DOID_9252	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2924	http://purl.obolibrary.org/obo/DOID_8791	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7449	http://purl.obolibrary.org/obo/DOID_3616	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98894	http://purl.obolibrary.org/obo/DOID_1682	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5189	http://purl.obolibrary.org/obo/DOID_3017	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8030	http://purl.obolibrary.org/obo/DOID_285	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4720	http://purl.obolibrary.org/obo/DOID_3565	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85182	http://purl.obolibrary.org/obo/DOID_1387	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7401	http://purl.obolibrary.org/obo/DOID_285	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35044	http://purl.obolibrary.org/obo/DOID_225	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6780	http://purl.obolibrary.org/obo/DOID_9500	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71079	http://purl.obolibrary.org/obo/DOID_934	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3008	http://purl.obolibrary.org/obo/DOID_225	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39885	http://purl.obolibrary.org/obo/DOID_2526	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41245	http://purl.obolibrary.org/obo/DOID_7234	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5063	http://purl.obolibrary.org/obo/DOID_3906	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8272	http://purl.obolibrary.org/obo/DOID_5076	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6549	http://purl.obolibrary.org/obo/DOID_5550	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39956	http://purl.obolibrary.org/obo/DOID_0060087	1.0
